Date Occur,Year Occurred,Time Occur,Type,Highway,Milepost,Latitude,Longitude,Age,Dispositio,Contributi,Drug Impai,Coll. Type,Fatalities,Injuries,No. of Veh,Driver Age,Contribu_1,Capitol,is_highway
7/14/2019,2019,0.11875,No Contact,SR202,30,33.3944502,-111.6453773,,No Contact,,,,,,,,,,Y
7/14/2019,2019,0.367361111,No Contact,SR85,149,33.34835,-112.6245794,,No Contact,,,,,,,,,,Y
7/14/2019,2019,0.459027778,No Contact,SR202,5,33.4440512,-111.9690011,,No Contact,,,,,,,,,,Y
7/14/2019,2019,0.925694444,No Contact,SR101,6.5,33.5375407,-112.2695977,,No Contact,,,,,,,,,,Y
7/14/2019,2019,0.113194444,No Contact,I19,49.8,32.0035061,-110.9920607,,No Contact,,,,,,,,,,Y
7/15/2019,2019,0.46875,Collision,I19,49,32.13356167,-110.98946,55,Other Agency,Not Familiar with area,,Non-Injury,0,0,2,,,,
7/15/2019,2019,0.890277778,No Contact,SR347,162,32.97635833,-112.0477333,,No Contact,,,,,,,,,,Y
7/16/2019,2019,0.720138889,No Contact,SR87,197,33.6048231,-111.5828161,,No Contact,,,,,,,,,,Y
7/17/2019,2019,0.221527778,No Contact,SR101,4,33.4947407,-112.2639369,,No Contact,,,,,,,,,,Y
7/18/2019,2019,0.3625,Contact,11th Ave,Jefferson,33.44695667,-112.0864117,32,Warning,Not Familiar with area,,,,,,32,,Y,
7/18/2019,2019,0.490277778,No Contact,SR24,1.3,33.3321239,-111.650958,,No Contact,,,,,,,,,,Y
7/19/2019,2019,0.43125,Contact,8th Ave.,Washington,33.44827833,-112.083865,49,Warning,Not Familiar with area,,,,,,49,,Y,
7/19/2019,2019,0.626388889,No Contact,I40,190,35.1994506,-111.7517069,,No Contact,,,,,,,,,,Y
7/19/2019,2019,0.939583333,No Contact,SR66,71,35.3804767,-113.8543761,,No Contact,,,,,,,,,,Y
7/20/2019,2019,0.829166667,Contact,8th Ave.,Washington,33.448165,-112.0832367,33,Warning,Not Familiar with area,,,,,,33,,Y,
7/20/2019,2019,0.84375,Contact,7th Ave.,Jefferson,33.44710754,-112.082532,22,Warning,Not Familiar with area,,,,,,22,,Y,
7/20/2019,2019,0.997222222,Collision,45th Ave.,Magnolia St.,32.42454867,-112.1558138,19,Arrest,Intentional,,Injury,0,1,2,19,,,
7/21/2019,2019,0.140277778,No Contact,SR51,11.6,33.6182876,-112.0093774,,No Contact,,,,,,,,,,Y
7/21/2019,2019,0.173611111,Collision,I10,120,33.57963833,-112.299,,No Contact,Hit and run,,Non-Injury,0,0,2,,,,
7/21/2019,2019,8.13E-02,No Contact,I17,262,34.3197255,-112.1233903,,No Contact,,,,,,,,,,Y
7/21/2019,2019,0.403472222,No Contact,I19,61,32.1654557,-110.9854216,,No Contact,,,,,,,,,,Y
7/22/2019,2019,9.10E-02,No Contact,SR101,5,33.57963667,-112.2989983,,No Contact,,,,,,,,,,
7/22/2019,2019,0.530555556,No Contact,SR85,143,33.2627043,-112.6350531,,No Contact,,,,,,,,,,Y
7/22/2019,2019,0.872222222,No Contact,SR86,163,32.17286667,-111.0628383,,No Contact,,,,,,,,,,Y
7/23/2019,2019,0.433333333,No Contact,SR87,197,33.6059862,-111.583624,,No Contact,,,,,,,,,,Y
7/23/2019,2019,3.33E-02,No Contact,SR202,55,33.2963828,-111.9666978,,No Contact,,,,,,,,,,Y
7/23/2019,2019,0.866666667,No Contact,I17,217,33.699346,-112.1144597,,No Contact,,,,,,,,,,Y
7/24/2019,2019,0.872222222,Collision,I17,246,34.1046715,-112.1434668,70,Arrest,Impaired - Alcohol,,Injury,0,1,2,70,,,Y
7/24/2019,2019,0.863888889,Contact,67th Ave.,Beardsley Rd,33.66737832,-112.2026934,40,Citation,Not Familiar with area,,,,,,40,,,Y
7/24/2019,2019,0.682638889,No Contact,US93,97,35.0846643,-113.6654489,,No Contact,,,,,,,,,,Y
7/24/2019,2019,0.84375,No Contact,I10,226,32.5782833,-111.3275175,,No Contact,,,,,,,,,,Y
7/24/2019,2019,0.85625,No Contact,I8,14,32.6706384,-114.4140871,,No Contact,,,,,,,,,,Y
7/24/2019,2019,0.4,No Contact,I17,204.9,33.5252794,-112.1123723,,No Contact,,,,,,,,,,Y
7/24/2019,2019,0.409027778,No Contact,SR101,42,33.56489875,-111.8900772,,No Contact,,,,,,,,,,Y
7/25/2019,2019,0.402777778,Contact,I10,255,32.25910167,-110.9999767,85,Warning,Elderly,,,,,,85,,,Y
7/25/2019,2019,0.671527778,No Contact,SR260,273,34.3152965,-111.0288518,,No Contact,,,,,,,,,,Y
7/25/2019,2019,0.731944444,No Contact,US60,123,33.8332614,-112.6007673,,No Contact,,,,,,,,,,Y
7/26/2019,2019,0.625,Contact,14th Ave,Jefferson,33.44731667,-112.090315,38,Warning,Not Familiar with area,,,,,,38,,Y,
7/26/2019,2019,0.138888889,Contact,I19,63,32.13500333,-110.933855,17,Arrest,Impaired - Alcohol,,,,,,17,,,
7/26/2019,2019,0.944444444,Contact,I10,162.5,33.2743182,-111.9625324,67,Citation,Elderly,,,,,,67,,,Y
7/26/2019,2019,0.331944444,No Contact,SR89A,364,34.8118619,-111.9062737,,No Contact,,,,,,,,,,Y
7/27/2019,2019,0.888194444,Contact,E. Benson Hwy,Tucson Blvd,32.13550833,-110.9339217,46,Citation,Intentional,,,,,,46,,,
7/27/2019,2019,0.677777778,Contact,US93,29,35.6940966,-114.4716407,86,Contact,Medical Issue,,,,,,86,,,Y
7/27/2019,2019,0.14375,Contact,I17,206,33.539781,-112.1124239,20,Arrest,Impaired - Alcohol,,,,,,20,,,Y
7/27/2019,2019,6.04E-02,No Contact,SR202,11,33.4373648,-111.8707675,,No Contact,,,,,,,,,,Y
7/27/2019,2019,0.114583333,No Contact,SR202,33.1,33.3519711,-111.6438017,,Other Agency,,,,,,,,,,Y
7/27/2019,2019,0.11875,No Contact,SR202,4.5,33.4440512,-111.9690011,,No Contact,,,,,,,,,,Y
7/27/2019,2019,0.660416667,No Contact,I17,217.1,33.6983356,-112.1142344,,No Contact,,,,,,,,,,Y
7/28/2019,2019,0.884027778,No Contact,I17,229,33.8697817,-112.1458388,,No Contact,,,,,,,,,,Y
7/28/2019,2019,2.08E-03,No Contact,US60,176.4,33.3855407,-111.916415,,No Contact,,,,,,,,,,Y
7/28/2019,2019,1.60E-02,No Contact,SR202,39,33.3278668,-111.7276827,,No Contact,,,,,,,,,,Y
7/28/2019,2019,0.832638889,No Contact,US60,192.4,33.3867153,-111.6222184,,No Contact,,,,,,,,,,Y
7/29/2019,2019,6.32E-02,Contact,SR101,7,33.5375407,-112.2695977,25,Arrest,Impaired - Alcohol,,,,,,25,,,Y
7/29/2019,2019,0.241666667,Contact,I19,59,32.13465553,-110.9859364,92,Citation,Elderly,,,,,,92,,,Y
7/29/2019,2019,0.679861111,No Contact,SR101,7,33.5375407,-112.2695977,,No Contact,,,,,,,,,,Y
7/30/2019,2019,0.904861111,No Contact,US60,203,33.3485162,-111.45421,,No Contact,,,,,,,,,,Y
7/30/2019,2019,0.98125,Collision,SR101,13,33.64901893,-112.2330877,22,Long Form,Impaired - Alcohol,,Fatal,1,1,3,22,,,Y
7/31/2019,2019,0.695833333,Contact,8th Ave.,Washington,33.44798333,-112.083725,31,Warning,Not Familiar with area,,,,,,31,,Y,
7/31/2019,2019,0.347916667,Contact,I40,198,35.19229521,-111.6228216,57,FI Only,"Elderly, Not familiar with area",,,,,,57,,,Y
7/31/2019,2019,0.829166667,Collision,I10,185,32.99963415,-111.750009,49,Long Form,Impaired - Alcohol,,Injury,0,2,3,49,,,Y
7/31/2019,2019,0.552083333,No Contact,SR347,169,32.9927667,-112.0478057,,No Contact,,,,,,,,,,Y
8/1/2019,2019,0.507638889,Collision,I10,160,33.3164649,-111.9723987,46,Arrest,Impaired - Alcohol,,Non-Injury,0,0,2,46,,,Y
8/1/2019,2019,7.99E-02,No Contact,SR202,34,33.3375612,-111.6450679,,No Contact,,,,,,,,,,Y
8/1/2019,2019,0.877777778,Contact,SR77,73.4,32.31226167,-110.97888,47,Arrest,Impaired - Alcohol,,,,,,47,,,Y
8/2/2019,2019,0.256944444,No Contact,SR69,300,34.57627667,-112.36226,,No Contact,,,,,,,,,,
8/2/2019,2019,0.836805556,No Contact,SR195,25,32.6417727,-114.5212817,,No Contact,,,,,,,,,,Y
8/2/2019,2019,0.388888889,No Contact,SR202,36,33.3282335,-111.6758472,,No Contact,,,,,,,,,,Y
8/2/2019,2019,0.900694444,No Contact,SR202,48.6,33.2873529,-111.8650379,,No Contact,,,,,,,,,,Y
8/3/2019,2019,0.836805556,Contact,SR101,9,33.5620404,-112.2571416,69,Warning,Elderly,,,,,,69,,,Y
8/3/2019,2019,7.92E-02,Contact,I17,216,33.473885,-112.106955,37,Arrest,Impaired - Alcohol,,,,,,37,,,
8/3/2019,2019,0.985416667,No Contact,SR51,10.5,33.6037918,-112.0096295,,No Contact,,,,,,,,,,Y
8/4/2019,2019,0.402777778,Contact,SR89,273,34.16,-112.84,62,Arrest,Impaired - Medication/Drugs,,,,,,62,,,Y
8/4/2019,2019,0.402083333,Contact,I40,348,35.28264167,-109.214135,80,Citation,Elderly,,,,,,80,,,Y
8/4/2019,2019,0.186805556,No Contact,I10,94,33.4981097,-112.9396661,,No Contact,,,,,,,,,,Y
8/4/2019,2019,0.539583333,No Contact,SR101,11.2,33.5907169,-112.261158,,No Contact,,,,,,,,,,Y
8/4/2019,2019,0.323611111,Contact,SB I17,268,34.39180641,-112.0826267,32,Arrest,Impaired - Alcohol,,,,,,32,,,Y
8/4/2019,2019,0.742361111,No Contact,SR89A,362,34.7863137,-111.921417,,No Contact,,,,,,,,,,Y
8/4/2019,2019,0.923611111,No Contact,US93,26,35.7341406,-114.4928172,,No Contact,,,,,,,,,,Y
8/4/2019,2019,0.856944444,No Contact,SR77,73,32.3110615,-110.9784946,,No Contact,,,,,,,,,,Y
8/4/2019,2019,0.909722222,No Contact,I10,161,33.3022269,-111.9724331,,No Contact,,,,,,,,,,Y
8/5/2019,2019,9.24E-02,Contact,I17,244,34.0801718,-112.141026,23,Arrest,Impaired - Alcohol,,,,,,23,,,Y
8/5/2019,2019,0.55,No Contact,I8,115,32.9430511,-112.7445797,,No Contact,,,,,,,,,,Y
8/6/2019,2019,4.31E-02,No Contact,I10,263,32.1738438,-110.9380724,,No Contact,,,,,,,,,,Y
8/6/2019,2019,0.563888889,No Contact,SR195,17,32.5358844,-114.5622368,,No Contact,,,,,,,,,,Y
8/7/2019,2019,0.559722222,Contact,15th Ave,Jefferson,33.44704071,-112.0914225,34,Warning,Not Familiar with area,,,,,,34,,Y,
8/7/2019,2019,0.122916667,No Contact,SR51,3,33.5004245,-112.0435658,,No Contact,,,,,,,,,,Y
8/7/2019,2019,0.977777778,No Contact,I10,164,33.2616902,-111.9531932,,No Contact,,,,,,,,,,Y
8/7/2019,2019,8.96E-02,No Contact,I17,252,34.1862607,-112.1330446,,No Contact,,,,,,,,,,Y
8/8/2019,2019,0.961805556,Contact,I10,272,32.0917963,-110.8215672,70,Citation,Elderly,,,,,,70,,,Y
8/8/2019,2019,0.935416667,Contact,SR202,4.35,33.45212667,-111.9699483,37,Arrest,Impaired - Alcohol,,,,,,37,,,Y
8/8/2019,2019,0.900694444,Contact,I10,281,32.23471167,-110.9447483,59,Arrest,Impaired - Alcohol,,,,,,59,,,
8/8/2019,2019,0.91875,No Contact,SR101,38,33.61742,-111.8906933,,No Contact,,,,,,,,,,Y
8/8/2019,2019,0.920833333,No Contact,I17,209,33.5824892,-112.117105,,No Contact,,,,,,,,,,Y
8/8/2019,2019,0.934722222,No Contact,I40,66,35.1800331,-113.7979798,,No Contact,,,,,,,,,,Y
8/9/2019,2019,0.132638889,Contact,I17,194.5,33.42391167,-112.0485083,30,Arrest,Impaired - Alcohol,,,,,,30,,,
8/9/2019,2019,0.122222222,Contact,SR101,8,33.64753167,-112.2188267,23,Other Agency,Impaired - Alcohol,,,,,,23,,,
8/9/2019,2019,0.738888889,No Contact,I10,198,32.8349168,-111.6860803,,No Contact,,,,,,,,,,Y
8/9/2019,2019,0.5125,No Contact,SR347,177,33.1050034,-112.0270417,,No Contact,,,,,,,,,,Y
8/9/2019,2019,0.599305556,No Contact,I190,259,32.2117679,-110.979778,,No Contact,,,,,,,,,,Y
8/9/2019,2019,0.514583333,No Contact,US191,135,32.8174416,-109.4846962,,No Contact,,,,,,,,,,Y
8/9/2019,2019,0.909722222,No Contact,I17,310,34.7913385,-111.6023826,,No Contact,,,,,,,,,,Y
8/9/2019,2019,0.892361111,No Contact,I17,306,34.7610692,-111.6603029,,No Contact,,,,,,,,,,Y
8/10/2019,2019,0.479166667,Contact,I19,38,31.82711167,-111.00019,83,Warning,Elderly,,,,,,83,,,Y
8/10/2019,2019,0.340972222,Contact,15th Ave,Washington,33.44858333,-112.093075,70,Warning,Elderly,,,,,,70,,Y,
8/10/2019,2019,4.44E-02,Contact,i17,202.9,33.4962935,-112.1130771,57,Arrest,Impaired - Alcohol,,,,,,57,,,Y
8/10/2019,2019,0.136111111,No Contact,i17,217,33.7000684,-112.1146119,,No Contact,,,,,,,,,,Y
8/10/2019,2019,0.904861111,No Contact,SR101,48.5,33.4732376,-111.8885979,,No Contact,,,,,,,,,,Y
8/10/2019,2019,0.95625,No Contact,I8,143,32.8450925,-112.2820538,,No Contact,,,,,,,,,,Y
8/10/2019,2019,0.243055556,No Contact,I8,150,32.82680833,-111.9634517,,No Contact,,,,,,,,,,Y
8/11/2019,2019,0.5375,Contact,I17,244,33.84152667,-112.1436217,71,FI Only,,,,,,,71,,,Y
8/11/2019,2019,4.10E-02,No Contact,SR303,103.9,33.4625978,-112.4267944,,No Contact,,,,,,,,,,Y
8/11/2019,2019,0.743055556,No Contact,SR202,31,33.38688833,-111.6819267,,No Contact,,,,,,,,,,Y
8/11/2019,2019,0.886111111,No Contact,SR347,186.5,33.22382667,-111.9871867,,No Contact,,,,,,,,,,Y
8/11/2019,2019,0.94375,No Contact,SR101,6,33.5229933,-112.2691909,,No Contact,,,,,,,,,,Y
8/11/2019,2019,0.854861111,No Contact,I19,2.5,31.3660077,-110.9439853,,No Contact,,,,,,,,,,Y
8/11/2019,2019,9.72E-03,No Contact,I17,296,34.6655456,-111.7837581,,No Contact,,,,,,,,,,Y
8/11/2019,2019,0.420833333,No Contact,SR179,308,34.8017549,-111.7683284,,No Contact,,,,,,,,,,Y
8/11/2019,2019,0.586805556,No Contact,SR66,62,35.2778771,-113.9527873,,No Contact,,,,,,,,,,Y
8/12/2019,2019,0.686111111,Contact,SR89A,362,34.7863137,-111.921417,92,Warning,Elderly,,,,,,92,,,Y
8/12/2019,2019,0.563194444,Contact,SR90,292.6,31.923218,-110.340987,26,Arrest,Impaired - Alcohol,,,,,,26,,,Y
8/12/2019,2019,0.684722222,No Contact,US60,180,33.38645667,-111.8068783,,No Contact,,,,,,,,,,Y
8/12/2019,2019,0.4625,No Contact,I17,228,33.8554406,-112.1445554,,No Contact,,,,,,,,,,Y
8/12/2019,2019,0.927083333,No Contact,I15,22,36.9705663,-113.7388219,,No Contact,,,,,,,,,,Y
8/13/2019,2019,0.995138889,Contact,SR202,56,33.2929221,-111.9499674,34,Arrest,Impaired - Medication,,,,,,34,,,Y
8/13/2019,2019,0.378472222,Contact,San Francisco St.,Cherry Ave,35.199625,-111.64694,21,Warning,Not Familiar with area,,,,,,21,,,
8/13/2019,2019,5.14E-02,Contact,I10,269,32.1173445,-110.8627686,79,Long Form,Elderly,,,,,,79,,,Y
8/13/2019,2019,0.224305556,Collision,I17,224,33.7984141,-112.1353021,23,Arrest,Impaired - Unknown,,Injury,0,1,2,23,,,Y
8/13/2019,2019,0.792361111,Contact,I10,336,32.22240167,-109.8734183,80,Citation,Elderly,,,,,,80,,,Y
8/13/2019,2019,0.886111111,Contact,US60,246,33.4105904,-110.8459293,17,Citation,Unknown,,,,,,17,,,Y
8/13/2019,2019,0.151388889,No Contact,I17,271,34.4226516,-112.0481037,,No Contact,,,,,,,,,,Y
8/13/2019,2019,0.554166667,No Contact,I17,305,34.7523086,-111.6741627,,No Contact,,,,,,,,,,Y
8/14/2019,2019,4.17E-02,Contact,SR202,57,33.29103833,-112.0230467,35,Arrest,Not Familiar with area,,,,,,35,,,
8/14/2019,2019,0.163888889,No Contact,I10,5,33.6204763,-114.4479145,,Other Agency,,,,,,,,,,Y
8/14/2019,2019,0.961805556,No Contact,SR51,4.6,33.5287687,-112.0434627,,No Contact,,,,,,,,,,Y
8/14/2019,2019,0.276388889,No Contact,SR202,55,33.2960848,-111.9668009,,No Contact,,,,,,,,,,Y
8/15/2019,2019,0.530555556,Contact,14th Ave,Washington,33.44780167,-112.0904433,20,Warning,Not Familiar with area,,,,,,20,,Y,
8/15/2019,2019,0.920138889,No Contact,SR68,22,35.21929333,-114.154985,,No Contact,,,,,,,,,,Y
8/15/2019,2019,9.93E-02,No Contact,I19,50,32.0065,-110.9921023,,No Contact,,,,,,,,,,Y
8/15/2019,2019,0.238194444,No Contact,I10,198,32.8349168,-111.6860803,,No Contact,,,,,,,,,,Y
8/15/2019,2019,0.621527778,No Contact,SR202,44.6,33.2827521,-111.7972455,,No Contact,,,,,,,,,,Y
8/16/2019,2019,0.625694444,Contact,I40,211,35.2026821,-111.4101381,25,Arrest,Impaired - Drugs,,,,,,25,,,Y
8/16/2019,2019,0.217361111,No Contact,I17,198,33.4289709,-112.1003001,,No Contact,,,,,,,,,,Y
8/16/2019,2019,0.953472222,No Contact,I10,149.2,33.43862333,-112.0366617,,No Contact,,,,,,,,,,Y
8/16/2019,2019,0.152083333,No Contact,I10,262,32.1815902,-110.9525224,,No Contact,,,,,,,,,,Y
8/17/2019,2019,0.104861111,Contact,I10,246,32.438165,-111.202285,14,Citation,Not Familiar with area,,,,,,14,,,
8/17/2019,2019,0.284722222,Contact,Olive,El Mirage,33.56579667,-112.3238067,24,Warning,Not Familiar with area,,,,,,24,,,
8/17/2019,2019,0.315277778,Contact,15th Ave,Jefferson,33.44704702,-112.090924,50,Contact,Not Familiar with area,,,,,,50,,Y,
8/17/2019,2019,0.8875,No Contact,SR77,73.3,32.26080167,-110.9824133,,No Contact,,,,,,,,,,Y
8/18/2019,2019,0,Contact,SR87,212,33.58100167,-111.622205,49,Arrest,Impaired - Alcohol,,,,,,49,,,Y
8/18/2019,2019,0.18125,No Contact,SR303,105,33.476853,-112.4239067,,No Contact,,,,,,,,,,Y
1/1/2016,2016,3:51,Contact,US89,435,35.43532,-111.5669583,24,"ARREST, CITATION",IMPAIRED-ALCOHOL,ALCOHOL,,,,,24,,,Y
1/9/2016,2016,2:30,Contact,US89,439.8,35.18680333,-111.6421017,25,"ARREST, CITATION",IMPAIRED-ALCOHOL,ALCOHOL,,,,,25,,,
1/10/2016,2016,1:01,Collision,SR303,16,33.6361204,-112.4182706,32,"NO IMPAIRMENT, WRONGWAY",NO IMPAIRMENT,,FATAL,2,0,2,32,,,Y
1/15/2016,2016,23:14,Collision,I19,54.4,32.07063881,-110.9928588,28,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,INJURY,0,1,2,28,,,Y
1/16/2016,2016,21:36,Collision,SR51,5.5,33.53511593,-112.0416378,54,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,INJURY,0,2,2,54,,,Y
1/23/2016,2016,10:08,Collision,I10,198,32.83521692,-111.6839354,,"CRIMINAL ACT, WRONGWAY",HIT AND RUN,,NON INJURY,0,0,1,,,,Y
1/24/2016,2016,22:08,Collision,I17,255,34.22303977,-112.1128539,42,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,NON INJURY,0,0,2,42,,,Y
1/25/2016,2016,22:08,Contact,I17,255,34.222993,-112.1128135,42,"ARREST, FIELD INTERVIEW",IMPAIRED-ALCOHOL,ALCOHOL,,,,,42,,,Y
2/1/2016,2016,1:21,Collision,I40,15.8,34.75402561,-114.2183735,88,"NO IMPAIRMENT, WRONGWAY",NO IMPAIRMENT,,INJURY,0,1,2,88,,,Y
2/6/2016,2016,0:47,Collision,I17,212,33.6380148,-112.1149905,25,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,NON INJURY,0,0,2,25,,,Y
2/24/2016,2016,7:29,Contact,SR87,196,33.60359667,-111.584345,16,"ARREST, CITATION, WARNING",IMPAIRED-DRUGS,DRUGS,,,,,16,,,Y
2/28/2016,2016,0:54,Collision,I10,331.4,32.17436244,-109.9526243,32,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,INJURY,0,1,2,32,,,Y
2/28/2016,2016,1:40,Contact,SR101,6.5,33.565375,-112.3110033,27,"ARREST, CITATION",IMPAIRED-ALCOHOL,ALCOHOL,,,,,27,,,
3/11/2016,2016,1:40,Collision,I10,265,32.15562091,-110.909244,31,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,INJURY,0,1,1,31,,,
3/17/2016,2016,5:41,Collision,I10,213.6,32.70271392,-111.4785255,51,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,INJURY,0,1,3,51,,,Y
3/17/2016,2016,2:32,Contact,I10,213.6,32.70271392,-111.4785255,51,"ARREST, INFORMATION ONLY",IMPAIRED-ALCOHOL,ALCOHOL,,,,,51,,,Y
3/19/2016,2016,4:16,Collision,I10,243.6,32.39401828,-111.1225025,26,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,FATAL,2,0,2,26,,,Y
3/24/2016,2016,9:41,Contact,I40,51,35.21796167,-114.036275,72,CITATION,,,,,,,72,,,Y
3/24/2016,2016,21:23,Contact,US60,174,33.3854548,-111.9337642,22,"ARREST, CITATION",IMPAIRED-ALCOHOL,ALCOHOL,,,,,22,,,Y
3/25/2016,2016,22:45,Collision,SR260,267,34.32558121,-111.1043795,50,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,NON INJURY,0,0,2,50,,,Y
3/26/2016,2016,2:08,Contact,I8,13.5,32.6706384,-114.4140871,65,CITATION,,,,,,,65,,,Y
3/27/2016,2016,0:26,Collision,SR66,61.4,35.27086144,-113.9591003,25,"IMPAIRMENT, WRONGWAY","INATTENTION, ALCOHOL",,INJURY,0,2,2,25,,,Y
3/29/2016,2016,14:00,Contact,I19,7.5,31.4340923,-110.9653566,48,"CITATION, DVER",INTENTIONAL,,,,,,48,,,Y
3/31/2016,2016,17:28,Contact,I19,7.5,31.431785,-110.9629167,42,"CITATION, DVER",,,,,,,42,,,
4/3/2016,2016,2:51,Collision,SR101,24.4,33.66978501,-112.0964921,44,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,INJURY,0,4,2,44,,,Y
4/4/2016,2016,2:18,Collision,I10,154,33.40664136,-111.970331,32,"UNKNOWN IMPAIRMENT, WRONGWAY",OTHER,,INJURY,0,1,2,32,,,Y
4/4/2016,2016,6:05,Collision,I40,62.4,35.19541724,-113.8578112,29,"FATIGUE, WRONGWAY",FATIGUED,,INJURY,0,1,2,29,,,Y
4/7/2016,2016,16:27,Collision,SR202,19.3,33.48102239,-111.7489893,35,"IMPAIRED, WRONGWAY","OTHER, DRUGS",DRUGS,INJURY,0,1,2,35,,,Y
4/7/2016,2016,13:57,Contact,US60,208,33.2974656,-111.3924852,78,"ARREST, CITATION",,,,,,,78,,,Y
4/8/2016,2016,5:11,Collision,I19,43.3,31.90684728,-110.985446,25,"MEDICAL, WRONGWAY",OTHER,,NON INJURY,0,0,2,25,,,Y
4/11/2016,2016,12:01,Collision,US93,27,35.72082833,-114.4856398,51,"NO IMPAIRMENT,  WRONGWAY",INATTENTION,,NON INJURY,0,0,2,51,,,Y
4/13/2016,2016,13:45,Collision,SR89A,362,34.78636744,-111.9213855,79,"NO IMPAIRMENT, WRONGWAY",INATTENTION,,INJURY,0,2,2,79,,,Y
4/17/2016,2016,15:50,Contact,I8,115,32.9427475,-112.7445281,24,WARNING,,,,,,,24,,,Y
4/19/2016,2016,23:41,Collision,I40,191.1,35.19243775,-111.7278931,,"UNKNOWN IMPAIRMENT, WRONGWAY",HIT AND RUN,,INJURY,0,1,1,,,,Y
4/21/2016,2016,0:52,Collision,SR347,182.8,33.18439146,-112.000219,26,"IMPAIRED,WRONGWAY","OTHER, DRUGS",DRUGS,FATAL,1,2,2,26,,,Y
5/2/2016,2016,20:36,Contact,SR77,90,32.62230333,-110.7933033,80,CITATION,,,,,,,80,,,Y
5/6/2016,2016,2:21,Contact,I10,167,33.2251928,-111.9249865,41,CITATION,,,,,,,41,,,Y
5/16/2016,2016,16:30,Collision,SR84,196,32.72368278,-111.5140092,21,"NO IMPAIRMENT, WRONGWAY",OTHER,,NON INJURY,0,0,1,21,,,Y
5/19/2016,2016,18:23,Contact,US60,,33.38708138,-111.6153965,33,CITATION,,,,,,,33,,,Y
5/21/2016,2016,19:21,Contact,I10,104,33.4604034,-112.772328,23,CITATION,,,,,,,23,,,Y
5/22/2016,2016,10:38,Collision,I40,204.2,35.20817704,-111.5180254,45,"CRIMINAL ACT, WRONGWAY",OTHER,,NON INJURY,0,0,2,45,,,Y
5/23/2016,2016,9:53,Contact,I15,14.5,36.91499167,-113.840415,19,"ARREST, CITATION",,,,,,,19,,,Y
5/24/2016,2016,21:50,Contact,I10,113,33.4269885,-112.6218521,40,"ARREST, CITATION",IMPAIRED-ALCOHOL,ALCOHOL,,,,,40,,,Y
5/25/2016,2016,17:05,Contact,I19,7.5,31.4341496,-110.9657119,55,"CITATION, DVER",,,,,,,55,,,Y
5/30/2016,2016,23:50,Contact,I10,117,33.44429333,-112.5550617,51,CITATION,,,,,,,51,,,Y
5/31/2016,2016,4:30,Collision,I10,244,32.38939074,-111.1182099,18,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,INJURY,0,1,2,18,,,Y
5/31/2016,2016,2:50,Contact,I40,283,34.9085485,-110.2239836,81,FIELD INTERVIEW,,,,,,,81,,,Y
6/2/2016,2016,15:27,Collision,I10,226.5,32.5727603,-111.3228051,56,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,NON INJURY,0,0,1,56,,,Y
6/2/2016,2016,1:22,Contact,SR101,17.5,33.66767688,-112.2172383,32,"ARREST, FIELD INTERVIEW",IMPAIRED-ALCOHOL,ALCOHOL,,,,,32,,,Y
6/5/2016,2016,15:02,Collision,US93,96.7,35.08898589,-113.6655568,55,"IMPAIRED,WRONGWAY",IMPAIRED-ALCOHOL,ALCOHOL,NON INJURY,0,0,3,55,,,Y
6/6/2016,2016,21:03,Contact,I17,263,34.33981833,-112.1187633,34,CITATION,,,,,,,34,,,Y
6/7/2016,2016,8:14,Collision,I10,299.1,31.96291758,-110.4014747,,"CRIMINAL ACT, WRONGWAY",PURSUIT,,INJURY,0,1,1,,,,Y
6/7/2016,2016,18:30,Collision,I8,1.7,32.70526116,-114.6101533,80,"NO IMPAIRMENT, WRONGWAY",INATTENTION,,FATAL,2,0,2,80,,,Y
6/11/2016,2016,6:54,Contact,US60,209,33.2871787,-111.3783126,31,"ARREST, CITATION",IMPAIRED-ALCOHOL,ALCOHOL,,,,,31,,,Y
6/14/2016,2016,12:49,Contact,I17,211,33.6115153,-112.116807,26,WARNING,,,,,,,26,,,Y
6/17/2016,2016,21:31,Collision,I10,94.6,33.49580935,-112.9292896,30,"IMPAIRED, WRONGWAY",UNKNOWN,,FATAL,3,1,2,30,,,Y
